               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 176,              2.1163,              1.2408,               1.495,             0.81096,             0.80773,             0.88233,              0.4642,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              2.1061,              1.2507,              1.4866,             0.81335,             0.80359,             0.88244,              0.4636,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,              2.1074,              1.2398,              1.4825,             0.81448,             0.80273,             0.88265,             0.46415,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              2.1145,              1.2401,              1.4818,             0.81631,             0.80083,              0.8827,             0.46466,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              2.1131,              1.2446,               1.485,             0.81594,             0.80175,             0.88274,             0.46395,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              2.0993,                1.23,              1.4791,             0.81707,             0.80088,             0.88296,             0.46429,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              2.0989,              1.2272,              1.4755,             0.81787,             0.80052,             0.88304,             0.46408,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,              2.1049,              1.2294,              1.4841,             0.81979,             0.79927,             0.88307,             0.46431,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              2.0984,              1.2278,              1.4871,             0.82089,             0.79893,             0.88315,             0.46437,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              2.1083,              1.2264,              1.4887,              0.8207,             0.80018,             0.88349,             0.46463,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              2.1021,              1.2237,              1.4828,             0.82019,             0.80057,             0.88361,             0.46468,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              2.1034,              1.2312,              1.4814,             0.82031,             0.80083,             0.88353,              0.4649,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              2.0931,              1.2176,              1.4767,             0.81927,             0.80152,             0.88367,             0.46484,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              2.1135,              1.2307,              1.4886,             0.81909,             0.80135,             0.88401,             0.46484,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              2.1056,              1.2191,              1.4897,             0.81852,             0.80168,             0.88416,             0.46481,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              2.0984,              1.2183,              1.4805,             0.81912,             0.80169,             0.88412,             0.46503,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,                 2.1,              1.2099,              1.4867,             0.81738,             0.80485,             0.88453,             0.46498,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              2.0972,              1.2241,              1.4921,             0.81708,             0.80555,             0.88455,             0.46532,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,              2.0919,              1.2159,              1.4683,             0.81571,             0.80636,              0.8847,             0.46542,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,              2.0912,              1.2154,              1.4784,             0.81358,             0.80722,             0.88452,              0.4656,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              2.0874,              1.1965,              1.4723,             0.81313,             0.80653,             0.88443,             0.46569,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              2.1058,               1.226,              1.4815,             0.81367,             0.80636,             0.88473,             0.46576,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              2.0899,              1.2083,              1.4869,             0.81292,             0.80774,             0.88518,             0.46615,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              2.1013,              1.2057,              1.4884,             0.81011,             0.81119,              0.8853,             0.46579,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,               2.098,              1.2157,              1.4699,             0.80969,             0.81137,             0.88567,             0.46634,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              2.0767,              1.1963,              1.4659,             0.81204,             0.81045,             0.88551,             0.46628,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              2.0801,               1.212,              1.4728,              0.8142,             0.80919,             0.88553,             0.46596,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              2.0885,              1.2199,              1.4811,             0.81315,             0.81016,              0.8858,             0.46597,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              2.0874,              1.2056,              1.4727,             0.81374,             0.81033,             0.88577,             0.46592,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              2.0879,                1.22,              1.4762,             0.81186,             0.81102,             0.88581,             0.46604,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              2.0837,              1.2034,              1.4763,             0.81148,             0.81195,             0.88571,             0.46617,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              2.0848,              1.2039,              1.4773,              0.8101,             0.81356,             0.88585,             0.46661,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              2.0906,              1.2136,              1.4849,             0.80937,             0.81482,             0.88571,             0.46638,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              2.0707,              1.2114,              1.4686,             0.80943,             0.81517,               0.886,             0.46657,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              2.0779,              1.1947,              1.4811,             0.81061,             0.81482,             0.88575,             0.46609,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,               2.065,              1.1972,              1.4677,             0.81098,             0.81449,             0.88585,             0.46609,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              2.0774,              1.1991,              1.4742,             0.81112,             0.81378,             0.88585,             0.46651,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,              2.0709,              1.1902,              1.4816,             0.81189,             0.81344,             0.88563,             0.46661,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              2.0804,              1.2041,              1.4694,             0.81249,             0.81361,             0.88584,             0.46673,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              2.0596,              1.1873,               1.464,               0.812,             0.81327,             0.88566,             0.46676,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              2.0781,              1.1825,               1.475,             0.81157,             0.81396,             0.88607,             0.46664,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              2.0677,              1.1771,               1.466,             0.81003,             0.81586,             0.88603,             0.46615,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              2.0716,              1.2077,              1.4695,             0.80999,             0.81638,             0.88611,             0.46626,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,              2.0716,              1.2019,              1.4724,             0.81078,             0.81689,             0.88658,             0.46665,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              2.0554,              1.1769,              1.4668,             0.80982,             0.81793,             0.88668,             0.46679,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              2.0669,              1.1923,              1.4699,             0.81003,             0.81759,             0.88683,             0.46717,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              2.0838,              1.1939,              1.4821,             0.80864,             0.81904,             0.88672,             0.46719,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              2.0777,              1.1806,              1.4682,             0.80814,             0.82069,             0.88695,             0.46705,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              2.0739,              1.2015,              1.4804,             0.80816,             0.82085,             0.88687,             0.46688,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,              2.0706,              1.1851,              1.4729,             0.80577,             0.82199,             0.88683,              0.4669,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              2.0607,              1.1847,              1.4655,             0.80562,             0.82225,             0.88704,             0.46713,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              2.0746,              1.1851,              1.4657,             0.80577,             0.82199,               0.887,             0.46707,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              2.0616,              1.1834,              1.4669,             0.80617,             0.82225,              0.8868,             0.46731,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              2.0721,              1.1918,              1.4717,             0.80594,             0.82346,             0.88687,             0.46732,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              2.0586,              1.1736,              1.4601,             0.80679,             0.82294,             0.88693,             0.46737,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              2.0711,               1.179,              1.4623,             0.80624,             0.82294,             0.88711,             0.46762,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              2.0575,              1.1824,              1.4739,             0.80592,             0.82417,             0.88757,             0.46721,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              2.0579,              1.1845,              1.4634,              0.8058,             0.82363,             0.88751,             0.46756,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              2.0544,              1.1715,              1.4689,             0.80539,             0.82363,             0.88752,             0.46766,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              2.0579,              1.1701,              1.4596,             0.80571,             0.82382,             0.88767,             0.46773,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,              2.0643,              1.1789,              1.4701,             0.80578,             0.82432,             0.88791,             0.46786,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              2.0576,              1.1751,               1.465,             0.80522,             0.82449,             0.88805,             0.46754,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              2.0542,              1.1798,              1.4645,              0.8051,             0.82467,             0.88811,             0.46779,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              2.0495,              1.1555,              1.4593,             0.80565,             0.82536,             0.88825,             0.46798,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              2.0585,              1.1654,              1.4629,             0.80481,             0.82622,              0.8884,             0.46824,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              2.0667,              1.1775,              1.4759,             0.80458,             0.82571,             0.88836,             0.46849,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              2.0449,               1.163,              1.4543,             0.80358,             0.82684,             0.88856,             0.46877,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              2.0557,              1.1645,              1.4639,             0.80375,             0.82691,             0.88889,             0.46879,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              2.0553,              1.1753,              1.4682,             0.80442,             0.82845,             0.88894,             0.46869,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              2.0426,              1.1737,              1.4681,             0.80517,              0.8274,             0.88899,             0.46927,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              2.0511,              1.1584,              1.4568,             0.80456,             0.82933,             0.88963,             0.46959,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              2.0525,              1.1694,              1.4609,              0.8046,             0.82985,             0.88993,              0.4696,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              2.0581,              1.1622,              1.4604,             0.80457,             0.82899,             0.88996,             0.46946,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              2.0449,              1.1556,              1.4655,             0.80592,             0.82899,             0.89015,             0.46969,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              2.0421,              1.1616,              1.4516,             0.80984,             0.82467,             0.89001,             0.46977,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              2.0381,              1.1434,              1.4583,              0.8096,             0.82415,             0.89014,             0.46958,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              2.0349,              1.1523,              1.4655,             0.80773,              0.8273,             0.89023,             0.46968,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              2.0465,                1.16,              1.4588,             0.80699,             0.82841,             0.89058,             0.47026,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,              2.0354,              1.1557,              1.4565,             0.80807,              0.8291,              0.8908,             0.47002,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              2.0314,              1.1554,              1.4633,             0.80991,             0.82639,             0.89064,             0.46987,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,               2.036,              1.1621,              1.4548,             0.80919,             0.82781,             0.89076,             0.46977,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              2.0279,              1.1509,              1.4541,             0.80943,             0.82834,             0.89087,             0.46998,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              2.0413,              1.1529,              1.4631,             0.80982,             0.82743,             0.89114,             0.47012,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              2.0353,              1.1637,              1.4579,             0.80914,             0.82847,             0.89117,             0.47034,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,              2.0165,              1.1342,              1.4593,             0.80952,             0.82847,             0.89125,             0.47018,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              2.0412,               1.153,              1.4504,              0.8105,             0.82746,              0.8914,             0.47007,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              2.0293,              1.1554,              1.4562,             0.80967,             0.82778,             0.89134,             0.47005,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              2.0323,              1.1449,              1.4525,             0.81001,             0.82726,             0.89156,             0.47039,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,                2.03,              1.1465,              1.4552,             0.80988,             0.82711,             0.89132,              0.4701,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              2.0338,              1.1454,              1.4546,             0.80972,             0.82709,              0.8915,             0.47062,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              2.0271,              1.1414,              1.4548,             0.81066,             0.82605,              0.8916,              0.4705,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,              2.0195,              1.1456,              1.4489,             0.81096,             0.82551,             0.89178,             0.47038,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              2.0177,               1.138,              1.4526,             0.81257,             0.82529,             0.89166,             0.47039,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,              2.0291,               1.148,              1.4609,             0.81196,             0.82467,             0.89186,             0.47074,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,              2.0094,              1.1408,              1.4536,             0.81148,             0.82432,             0.89176,             0.47046,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              2.0371,              1.1395,              1.4584,             0.81169,              0.8238,             0.89173,             0.47055,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,              2.0253,              1.1377,              1.4648,             0.81254,             0.82363,             0.89181,             0.47077,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              2.0161,              1.1325,              1.4417,             0.81362,             0.82272,             0.89192,             0.47122,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              2.0213,              1.1309,              1.4496,              0.8141,             0.82304,             0.89202,             0.47146,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              2.0156,              1.1303,              1.4501,             0.81355,             0.82306,             0.89214,             0.47135,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              2.0192,              1.1364,              1.4518,             0.81563,             0.82227,             0.89222,             0.47126,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,              2.0102,              1.1198,              1.4532,             0.81578,             0.82242,             0.89224,             0.47134,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              2.0184,              1.1261,              1.4499,             0.81055,             0.82625,             0.89227,             0.47122,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,              2.0121,              1.1217,              1.4481,             0.81044,             0.82642,              0.8922,             0.47154,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,              2.0053,              1.1278,              1.4482,              0.8095,              0.8276,             0.89209,             0.47144,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              2.0101,              1.1303,                1.45,             0.80941,             0.82881,             0.89218,             0.47125,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,               2.006,              1.1228,              1.4514,             0.80951,             0.82778,              0.8923,             0.47119,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              2.0034,              1.1119,               1.446,             0.80881,              0.8295,             0.89274,             0.47175,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,               2.003,              1.1135,              1.4419,             0.80867,             0.83037,             0.89278,              0.4715,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,               1.995,              1.1141,              1.4433,             0.80938,             0.83037,             0.89295,             0.47165,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              2.0096,              1.1207,              1.4497,              0.8107,             0.82929,             0.89315,             0.47204,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,              1.9985,               1.116,              1.4437,             0.81176,             0.82838,             0.89313,             0.47171,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,              1.9966,                1.11,              1.4455,              0.8115,             0.82899,             0.89316,             0.47167,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              1.9976,              1.1133,              1.4422,             0.81193,              0.8283,             0.89314,             0.47202,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,               1.995,              1.1074,               1.439,             0.81236,              0.8286,             0.89296,              0.4717,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              1.9913,              1.1036,              1.4492,             0.81152,             0.82933,               0.893,             0.47168,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,              1.9856,              1.1045,              1.4308,             0.81101,              0.8295,              0.8932,             0.47155,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              1.9877,              1.1107,              1.4497,             0.81261,             0.82899,             0.89328,             0.47185,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              1.9936,              1.1148,              1.4334,             0.81241,             0.82864,             0.89306,             0.47175,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              1.9802,              1.1005,              1.4363,              0.8123,             0.82981,             0.89316,             0.47176,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,              1.9814,              1.1079,              1.4306,             0.81083,             0.83073,             0.89305,             0.47191,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              1.9983,              1.1061,              1.4449,              0.8128,             0.82933,             0.89286,             0.47191,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              1.9943,              1.1096,              1.4483,             0.81432,             0.82899,             0.89292,             0.47174,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              1.9795,              1.1039,              1.4423,             0.81429,             0.82899,             0.89284,             0.47188,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              1.9792,              1.0966,              1.4394,             0.81511,             0.82795,             0.89288,              0.4719,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              1.9801,              1.1051,              1.4382,             0.81511,              0.8301,             0.89309,             0.47191,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,              1.9744,              1.1105,              1.4299,             0.81488,             0.82958,             0.89302,             0.47195,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,              1.9811,              1.0978,              1.4291,             0.81535,             0.82933,             0.89301,             0.47139,                   0,                   0,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,              1.9834,              1.0925,              1.4411,             0.81674,              0.8283,               0.893,             0.47192,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,              1.9806,              1.0939,              1.4488,             0.81643,             0.82812,             0.89271,             0.47157,                   0,                   0,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,              1.9686,              1.0918,              1.4348,             0.81679,             0.82862,             0.89284,             0.47203,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                 307,               1.964,               1.072,              1.4269,             0.81701,             0.82743,             0.89296,             0.47167,                   0,                   0,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,              1.9826,              1.0892,              1.4304,             0.81679,             0.82778,             0.89311,             0.47204,                   0,                   0,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,              1.9699,              1.0936,              1.4381,             0.81924,             0.82519,             0.89329,             0.47224,                   0,                   0,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,              1.9607,              1.0865,              1.4289,             0.81995,             0.82519,             0.89334,             0.47244,                   0,                   0,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,              1.9761,              1.0944,               1.433,             0.82268,             0.82226,             0.89341,             0.47231,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                 312,              1.9629,              1.0928,              1.4388,             0.82502,             0.82156,             0.89363,             0.47234,                   0,                   0,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,              1.9589,              1.0861,              1.4375,             0.82523,             0.81975,             0.89351,             0.47235,                   0,                   0,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,              1.9638,              1.0889,              1.4365,              0.8223,             0.82332,             0.89353,             0.47269,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,              1.9645,               1.085,              1.4246,             0.82132,             0.82467,             0.89362,             0.47263,                   0,                   0,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,               1.963,              1.0793,              1.4326,             0.82096,             0.82536,             0.89363,             0.47256,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                 317,              1.9606,              1.0845,              1.4284,             0.81947,              0.8257,             0.89395,             0.47255,                   0,                   0,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,              1.9597,              1.0701,              1.4334,             0.81834,             0.82588,             0.89373,             0.47302,                   0,                   0,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,              1.9583,              1.0662,              1.4264,              0.8189,             0.82674,             0.89408,             0.47303,                   0,                   0,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,              1.9536,              1.0725,               1.426,             0.81802,              0.8276,             0.89397,             0.47307,                   0,                   0,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,               1.954,              1.0762,              1.4294,             0.82037,             0.82622,             0.89421,             0.47286,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 322,              1.9555,              1.0708,              1.4257,             0.82122,             0.82605,             0.89421,             0.47293,                   0,                   0,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,              1.9539,              1.0689,                1.42,             0.82235,             0.82501,             0.89412,             0.47237,                   0,                   0,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,              1.9504,              1.0688,              1.4339,             0.82226,             0.82548,             0.89406,             0.47264,                   0,                   0,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,              1.9412,              1.0735,              1.4191,             0.82333,             0.82449,             0.89417,             0.47292,                   0,                   0,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              1.9447,               1.061,              1.4202,             0.82284,             0.82605,             0.89428,             0.47284,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 327,              1.9442,               1.062,              1.4301,             0.82389,             0.82519,             0.89435,             0.47265,                   0,                   0,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,              1.9352,              1.0579,              1.4258,             0.82412,              0.8257,             0.89407,             0.47253,                   0,                   0,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,              1.9338,              1.0698,              1.4269,             0.82242,             0.82719,             0.89407,              0.4725,                   0,                   0,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,              1.9249,              1.0515,              1.4167,             0.82435,             0.82622,             0.89408,              0.4729,                   0,                   0,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              1.9199,              1.0485,              1.4237,             0.82378,             0.82622,             0.89418,             0.47277,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 332,              1.9348,              1.0629,              1.4222,             0.82262,             0.82674,             0.89418,             0.47263,                   0,                   0,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,              1.9345,              1.0525,              1.4183,             0.82225,             0.82709,             0.89388,              0.4725,                   0,                   0,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,              1.9299,              1.0566,              1.4254,             0.82256,             0.82802,             0.89399,             0.47268,                   0,                   0,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,              1.9271,              1.0467,              1.4122,             0.82235,             0.82795,             0.89394,              0.4725,                   0,                   0,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,               1.934,               1.058,              1.4207,             0.82247,              0.8275,             0.89378,             0.47243,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 337,              1.9216,              1.0428,              1.4162,             0.82268,             0.82709,             0.89402,             0.47234,                   0,                   0,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,              1.9207,              1.0412,              1.4218,             0.82259,             0.82657,             0.89371,             0.47236,                   0,                   0,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,              1.9209,              1.0508,              1.4153,             0.82345,             0.82581,             0.89336,             0.47215,                   0,                   0,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,              1.9154,              1.0407,              1.4132,              0.8224,             0.82743,             0.89346,             0.47245,                   0,                   0,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,              1.9117,              1.0447,              1.4137,             0.82222,              0.8293,             0.89378,             0.47191,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,              1.9253,              1.0424,               1.416,             0.82183,             0.82947,             0.89391,             0.47209,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              1.9207,              1.0471,              1.4117,             0.82372,             0.82657,             0.89388,             0.47191,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,              1.9141,              1.0385,              1.4129,             0.82436,             0.82615,             0.89357,             0.47188,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,              1.9024,              1.0327,              1.4165,             0.82569,              0.8257,             0.89362,             0.47215,                   0,                   0,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,              1.9142,              1.0532,              1.4101,              0.8261,             0.82536,             0.89351,             0.47202,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 347,              1.9061,              1.0343,              1.4088,             0.82737,             0.82458,             0.89357,             0.47168,                   0,                   0,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,              1.9045,              1.0314,              1.4113,             0.82689,              0.8257,             0.89331,             0.47163,                   0,                   0,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,              1.8957,              1.0239,              1.3934,             0.82575,             0.82605,             0.89315,             0.47155,                   0,                   0,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,              1.9059,              1.0271,              1.4031,             0.82546,             0.82676,             0.89339,             0.47145,                   0,                   0,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,              1.9059,              1.0268,              1.4027,             0.82625,             0.82726,             0.89357,              0.4716,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 352,              1.8951,              1.0323,              1.4124,             0.82769,             0.82501,             0.89335,              0.4715,                   0,                   0,                   0,           0.0030502,           0.0030502,           0.0030502
