               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 174,              2.1174,              1.2594,              1.4903,             0.80035,             0.81505,             0.87785,             0.46005,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,              2.1345,              1.2616,              1.4969,              0.7999,             0.81448,             0.87789,             0.45959,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              2.1237,              1.2602,              1.4925,             0.79915,             0.81585,             0.87811,              0.4595,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              2.1293,              1.2571,              1.4953,             0.79936,             0.81551,             0.87814,                0.46,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,              2.1271,               1.261,                1.49,             0.80014,             0.81534,             0.87791,             0.46043,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              2.1267,              1.2451,              1.4903,             0.80051,             0.81448,             0.87789,             0.46019,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              2.1274,              1.2423,              1.5013,             0.80238,             0.81291,             0.87815,             0.45982,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              2.1198,              1.2441,               1.481,             0.80317,             0.81059,             0.87834,             0.46051,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              2.1194,              1.2544,              1.5004,             0.80285,             0.81085,             0.87835,             0.46068,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,                2.13,              1.2589,              1.4855,             0.80368,             0.81016,             0.87833,             0.46011,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              2.1265,              1.2488,              1.4938,             0.80416,             0.81068,             0.87852,             0.46036,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              2.1212,              1.2505,              1.4833,             0.80453,              0.8105,             0.87889,             0.46004,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              2.1295,              1.2482,              1.4957,             0.80449,             0.81102,             0.87889,             0.46074,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              2.1288,              1.2525,              1.4988,             0.80421,             0.81102,             0.87907,             0.46066,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              2.1213,               1.251,              1.4965,             0.80453,              0.8105,             0.87908,             0.46076,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              2.1179,              1.2364,              1.4925,             0.80281,             0.81159,             0.87919,             0.46048,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,               2.118,              1.2524,              1.4909,             0.80383,             0.81206,             0.87967,             0.46059,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              2.1159,              1.2553,               1.482,             0.80404,             0.81228,             0.88006,             0.46042,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,              2.1219,              1.2518,               1.482,             0.80315,             0.81334,             0.88031,             0.46075,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              2.1336,              1.2391,              1.4976,             0.80373,             0.81309,             0.88054,             0.46142,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,              2.1124,              1.2343,              1.4993,             0.80425,             0.81265,              0.8806,             0.46142,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,              2.1099,              1.2333,              1.4894,             0.80333,             0.81258,             0.88078,             0.46152,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              2.1022,              1.2207,                1.48,             0.80374,             0.81285,             0.88083,             0.46157,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              2.1233,              1.2347,               1.483,             0.80527,             0.81171,             0.88085,             0.46164,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              2.1059,              1.2377,              1.4899,              0.8043,             0.81275,             0.88132,             0.46168,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              2.1081,              1.2252,               1.485,             0.80366,             0.81448,             0.88132,             0.46165,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              2.1234,              1.2467,              1.4886,             0.80406,              0.8152,             0.88143,             0.46177,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              2.1056,              1.2352,              1.4943,             0.80486,             0.81448,             0.88207,             0.46205,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,              2.1077,              1.2384,              1.4948,             0.80414,              0.8156,             0.88203,             0.46221,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              2.1077,              1.2327,              1.4917,             0.80478,             0.81413,             0.88213,             0.46214,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              2.1067,              1.2342,              1.4774,              0.8045,             0.81499,             0.88218,             0.46237,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              2.1084,              1.2198,              1.4897,             0.80284,             0.81672,              0.8823,             0.46255,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              2.1066,              1.2332,              1.4817,             0.80301,             0.81689,             0.88239,             0.46322,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,              2.1097,              1.2203,              1.4919,             0.79934,             0.82121,             0.88245,             0.46313,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,              2.1082,              1.2119,              1.4834,             0.79739,             0.82484,             0.88221,             0.46324,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,              2.1009,              1.2246,              1.4813,             0.79627,             0.82705,             0.88247,             0.46331,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              2.1031,              1.2255,              1.4859,             0.79705,             0.82561,             0.88299,             0.46309,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,              2.1062,               1.224,              1.4825,             0.79712,              0.8253,             0.88313,             0.46293,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              2.1052,              1.2222,              1.4757,             0.79874,             0.82471,              0.8833,             0.46329,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,              2.0979,              1.2082,              1.4889,             0.79828,             0.82513,             0.88349,             0.46332,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              2.0905,              1.2149,              1.4751,             0.79925,             0.82461,             0.88368,             0.46362,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              2.1011,              1.2073,              1.4814,             0.79949,             0.82445,             0.88346,             0.46376,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,               2.103,              1.2126,              1.4917,             0.79862,             0.82553,             0.88358,             0.46384,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              2.0919,              1.2093,              1.4858,             0.79915,             0.82484,             0.88364,             0.46389,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              2.0812,              1.2232,              1.4814,             0.80215,              0.8229,             0.88357,             0.46405,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,              2.0872,               1.205,              1.4779,             0.80296,              0.8229,             0.88402,             0.46397,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              2.0783,              1.1964,               1.486,             0.80228,             0.82294,             0.88371,             0.46401,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,               2.095,              1.2189,               1.485,             0.80187,             0.82311,             0.88382,             0.46426,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,              2.0933,              1.2074,              1.4792,             0.80102,              0.8238,             0.88415,             0.46431,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              2.0914,              1.2072,              1.4851,             0.79988,              0.8251,             0.88424,             0.46468,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              2.0876,              1.2032,              1.4735,             0.80255,             0.82361,             0.88416,             0.46474,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,               2.094,              1.2123,              1.4799,             0.80193,             0.82316,              0.8841,             0.46465,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,              2.0894,              1.2007,              1.4808,             0.80177,             0.82444,             0.88437,             0.46476,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              2.0858,              1.1968,               1.486,             0.80125,             0.82451,              0.8846,             0.46493,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              2.0848,              1.2052,              1.4764,             0.80126,             0.82458,             0.88449,             0.46512,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,               2.082,              1.1952,              1.4747,             0.80216,             0.82329,             0.88457,             0.46514,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,               2.081,              1.1983,              1.4752,             0.80281,             0.82259,             0.88456,             0.46563,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              2.0893,               1.197,              1.4773,             0.80289,             0.82327,             0.88498,             0.46537,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              2.0956,              1.2044,              1.4756,             0.80188,             0.82449,             0.88505,             0.46596,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              2.0836,               1.191,              1.4762,             0.80169,             0.82449,             0.88528,             0.46574,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              2.0721,              1.1927,              1.4796,             0.80212,              0.8238,             0.88537,               0.466,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              2.0853,              1.2094,               1.474,             0.80031,             0.82553,             0.88562,             0.46582,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,               2.076,              1.1902,              1.4725,             0.79997,             0.82694,              0.8857,             0.46631,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              2.0775,              1.1927,              1.4751,             0.80041,             0.82573,             0.88578,             0.46648,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              2.0666,              1.1875,              1.4562,             0.80109,              0.8265,             0.88599,             0.46684,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              2.0814,              1.1869,              1.4676,             0.80158,             0.82622,             0.88595,             0.46692,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              2.0799,              1.1854,              1.4666,             0.80115,             0.82681,             0.88602,              0.4668,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              2.0782,              1.1854,              1.4821,             0.80213,             0.82743,             0.88624,             0.46707,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              2.0755,              1.1907,              1.4727,              0.8031,             0.82646,             0.88634,             0.46788,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,              2.0717,              1.1785,              1.4719,             0.80324,             0.82605,             0.88645,             0.46756,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              2.0753,              1.1845,              1.4694,             0.80318,             0.82619,             0.88659,             0.46786,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              2.0688,              1.1764,              1.4695,             0.80326,             0.82659,             0.88671,             0.46816,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              2.0765,              1.1752,              1.4762,             0.80385,             0.82553,             0.88682,             0.46818,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              2.0544,              1.1827,              1.4662,             0.80371,             0.82612,             0.88706,             0.46834,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              2.0645,              1.1815,              1.4685,             0.80303,             0.82674,             0.88704,             0.46831,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,              2.0818,              1.1901,              1.4758,             0.80511,             0.82605,             0.88729,              0.4683,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              2.0586,              1.1633,              1.4645,             0.80134,             0.82848,             0.88741,             0.46847,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              2.0687,              1.1755,              1.4722,             0.80201,             0.82779,             0.88741,             0.46823,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              2.0651,              1.1702,              1.4721,             0.80461,             0.82778,             0.88753,             0.46819,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,               2.064,              1.1698,              1.4668,              0.8026,             0.82933,             0.88765,             0.46804,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,               2.062,              1.1808,              1.4751,             0.80373,             0.82864,             0.88777,             0.46794,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              2.0578,              1.1746,              1.4626,             0.80394,             0.82803,             0.88783,             0.46828,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,              2.0612,              1.1737,              1.4688,             0.80422,             0.82809,              0.8878,             0.46859,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              2.0716,              1.1836,               1.475,              0.8051,             0.82775,             0.88801,             0.46847,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              2.0664,              1.1669,              1.4706,             0.80138,             0.83287,             0.88797,             0.46848,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              2.0496,              1.1605,              1.4599,             0.80163,             0.83211,             0.88802,             0.46842,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,              2.0487,              1.1604,              1.4589,             0.80263,             0.83089,             0.88813,             0.46878,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              2.0638,               1.179,              1.4744,             0.80224,              0.8314,              0.8885,               0.469,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              2.0435,               1.151,              1.4702,             0.80014,             0.83261,             0.88841,             0.46905,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              2.0555,              1.1618,              1.4644,              0.8007,              0.8321,             0.88814,             0.46913,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              2.0595,              1.1561,              1.4706,             0.80118,             0.83106,             0.88805,             0.46927,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
                 265,              2.0428,              1.1624,               1.456,             0.80163,             0.83037,             0.88802,              0.4691,                   0,                   0,                   0,           0.0047728,           0.0047728,           0.0047728
                 266,              2.0488,               1.162,              1.4666,             0.80092,              0.8321,             0.88839,             0.46932,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                 267,                2.05,              1.1483,              1.4631,             0.80064,             0.83227,             0.88829,             0.46943,                   0,                   0,                   0,           0.0047332,           0.0047332,           0.0047332
                 268,              2.0555,              1.1595,              1.4721,             0.80117,             0.83227,             0.88853,             0.46945,                   0,                   0,                   0,           0.0047134,           0.0047134,           0.0047134
                 269,              2.0433,              1.1701,              1.4656,             0.80204,             0.83123,             0.88868,             0.46972,                   0,                   0,                   0,           0.0046936,           0.0046936,           0.0046936
                 270,              2.0389,              1.1469,              1.4555,             0.80082,             0.83206,             0.88865,             0.46983,                   0,                   0,                   0,           0.0046738,           0.0046738,           0.0046738
                 271,              2.0423,              1.1603,              1.4691,             0.80143,             0.83158,             0.88874,             0.46974,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                 272,               2.039,              1.1393,              1.4564,             0.80124,             0.83143,             0.88883,             0.47001,                   0,                   0,                   0,           0.0046342,           0.0046342,           0.0046342
                 273,              2.0456,              1.1506,              1.4615,             0.80281,             0.83055,             0.88916,             0.47008,                   0,                   0,                   0,           0.0046144,           0.0046144,           0.0046144
                 274,              2.0409,              1.1403,              1.4627,             0.80231,             0.83158,             0.88921,             0.46992,                   0,                   0,                   0,           0.0045946,           0.0045946,           0.0045946
                 275,              2.0488,              1.1606,              1.4705,             0.80322,              0.8295,             0.88924,             0.47006,                   0,                   0,                   0,           0.0045748,           0.0045748,           0.0045748
                 276,              2.0343,              1.1381,              1.4606,             0.80353,              0.8294,             0.88924,             0.47006,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                 277,              2.0438,              1.1639,              1.4632,             0.80406,             0.82899,             0.88927,             0.47012,                   0,                   0,                   0,           0.0045352,           0.0045352,           0.0045352
                 278,              2.0403,               1.154,              1.4615,             0.80354,             0.82878,             0.88931,             0.47009,                   0,                   0,                   0,           0.0045154,           0.0045154,           0.0045154
                 279,              2.0283,              1.1398,              1.4577,             0.80374,             0.82726,             0.88858,             0.47036,                   0,                   0,                   0,           0.0044956,           0.0044956,           0.0044956
                 280,               2.031,              1.1449,              1.4554,             0.80405,             0.82778,             0.88936,             0.47063,                   0,                   0,                   0,           0.0044758,           0.0044758,           0.0044758
                 281,              2.0353,              1.1402,              1.4602,             0.80348,             0.82914,             0.88933,             0.47056,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                 282,              2.0324,              1.1399,               1.459,             0.80378,             0.82931,             0.88951,             0.47095,                   0,                   0,                   0,           0.0044362,           0.0044362,           0.0044362
                 283,              2.0191,              1.1261,               1.457,             0.80393,             0.82867,             0.88973,             0.47054,                   0,                   0,                   0,           0.0044164,           0.0044164,           0.0044164
                 284,              2.0437,              1.1336,              1.4633,             0.80293,             0.82978,             0.88954,             0.47064,                   0,                   0,                   0,           0.0043966,           0.0043966,           0.0043966
                 285,              2.0221,              1.1433,              1.4536,             0.80595,             0.82709,             0.88962,             0.47089,                   0,                   0,                   0,           0.0043768,           0.0043768,           0.0043768
                 286,              2.0265,              1.1495,              1.4643,             0.80498,             0.82847,             0.88953,             0.47115,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                 287,              2.0342,               1.141,              1.4576,             0.80392,             0.82933,             0.88917,             0.47074,                   0,                   0,                   0,           0.0043372,           0.0043372,           0.0043372
                 288,              2.0182,              1.1444,              1.4592,             0.80182,             0.83106,             0.88961,             0.47111,                   0,                   0,                   0,           0.0043174,           0.0043174,           0.0043174
                 289,              2.0291,              1.1388,              1.4519,             0.80191,             0.83148,             0.88988,             0.47101,                   0,                   0,                   0,           0.0042976,           0.0042976,           0.0042976
                 290,               2.022,              1.1199,              1.4622,               0.802,             0.83158,             0.88959,             0.47102,                   0,                   0,                   0,           0.0042778,           0.0042778,           0.0042778
                 291,              2.0235,              1.1413,              1.4592,             0.80168,             0.83236,             0.88971,             0.47124,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                 292,              2.0312,              1.1247,              1.4587,             0.80156,             0.83312,             0.89016,             0.47138,                   0,                   0,                   0,           0.0042382,           0.0042382,           0.0042382
                 293,              2.0279,              1.1321,              1.4522,             0.80158,             0.83254,             0.89035,             0.47127,                   0,                   0,                   0,           0.0042184,           0.0042184,           0.0042184
                 294,              2.0177,              1.1304,              1.4566,             0.80091,             0.83313,             0.89045,             0.47132,                   0,                   0,                   0,           0.0041986,           0.0041986,           0.0041986
                 295,              2.0168,               1.129,              1.4588,             0.80098,             0.83219,             0.89051,             0.47156,                   0,                   0,                   0,           0.0041788,           0.0041788,           0.0041788
                 296,              2.0118,              1.1191,              1.4542,             0.80101,             0.83296,             0.89046,             0.47156,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                 297,              2.0297,               1.146,              1.4575,             0.80004,             0.83365,             0.89061,             0.47187,                   0,                   0,                   0,           0.0041392,           0.0041392,           0.0041392
                 298,              2.0005,              1.1164,              1.4415,             0.80035,             0.83375,             0.89061,             0.47197,                   0,                   0,                   0,           0.0041194,           0.0041194,           0.0041194
                 299,              2.0185,              1.1185,              1.4531,             0.80109,             0.83416,             0.89021,             0.47172,                   0,                   0,                   0,           0.0040996,           0.0040996,           0.0040996
                 300,              2.0064,              1.1121,               1.453,             0.80067,             0.83503,             0.89031,             0.47175,                   0,                   0,                   0,           0.0040798,           0.0040798,           0.0040798
                 301,              2.0187,               1.124,              1.4601,             0.80016,             0.83538,             0.89062,             0.47137,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                 302,               2.016,              1.1281,              1.4538,             0.80258,             0.83357,             0.89044,             0.47146,                   0,                   0,                   0,           0.0040402,           0.0040402,           0.0040402
                 303,              2.0177,              1.1227,              1.4595,              0.8038,             0.83279,             0.89047,             0.47208,                   0,                   0,                   0,           0.0040204,           0.0040204,           0.0040204
                 304,              1.9986,              1.1097,              1.4492,             0.80386,             0.83244,             0.89052,              0.4722,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 305,              1.9986,              1.1148,              1.4399,             0.80316,             0.83312,             0.89052,             0.47185,                   0,                   0,                   0,           0.0039808,           0.0039808,           0.0039808
                 306,              1.9956,              1.1153,              1.4553,             0.80219,             0.83431,             0.89072,             0.47205,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                 307,              1.9872,              1.1064,              1.4371,             0.80248,             0.83365,             0.89098,             0.47195,                   0,                   0,                   0,           0.0039412,           0.0039412,           0.0039412
                 308,              1.9932,              1.1015,              1.4479,             0.80162,             0.83412,             0.89111,             0.47225,                   0,                   0,                   0,           0.0039214,           0.0039214,           0.0039214
                 309,              1.9959,              1.1173,               1.446,             0.80345,             0.83313,              0.8906,             0.47231,                   0,                   0,                   0,           0.0039016,           0.0039016,           0.0039016
                 310,              2.0043,              1.1136,              1.4542,             0.80349,             0.83276,             0.89071,             0.47233,                   0,                   0,                   0,           0.0038818,           0.0038818,           0.0038818
                 311,              2.0107,              1.1125,              1.4474,             0.80462,             0.83192,             0.89061,             0.47179,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                 312,              1.9989,              1.1058,              1.4508,             0.80537,             0.83133,             0.89114,             0.47201,                   0,                   0,                   0,           0.0038422,           0.0038422,           0.0038422
                 313,              1.9968,              1.1138,              1.4403,             0.80567,             0.83075,             0.89108,             0.47206,                   0,                   0,                   0,           0.0038224,           0.0038224,           0.0038224
                 314,              1.9881,              1.1072,                1.45,             0.80584,             0.83037,             0.89074,             0.47238,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                 315,              1.9842,               1.092,              1.4329,             0.80297,             0.83261,             0.89057,             0.47241,                   0,                   0,                   0,           0.0037828,           0.0037828,           0.0037828
                 316,              1.9841,              1.0979,              1.4409,             0.80414,             0.83106,             0.89035,             0.47269,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                 317,              1.9873,              1.0874,               1.452,             0.80327,              0.8321,             0.89041,             0.47237,                   0,                   0,                   0,           0.0037432,           0.0037432,           0.0037432
                 318,              1.9883,               1.091,                1.44,             0.80492,             0.83034,             0.89071,             0.47249,                   0,                   0,                   0,           0.0037234,           0.0037234,           0.0037234
                 319,              1.9912,              1.1053,              1.4415,             0.80302,             0.83175,             0.89037,             0.47224,                   0,                   0,                   0,           0.0037036,           0.0037036,           0.0037036
                 320,               1.987,              1.0981,              1.4428,             0.80233,             0.83227,             0.89044,             0.47221,                   0,                   0,                   0,           0.0036838,           0.0036838,           0.0036838
                 321,              1.9863,              1.1022,              1.4336,             0.80402,             0.83037,             0.89039,             0.47231,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                 322,              1.9931,              1.0881,              1.4463,             0.80407,             0.83153,             0.89111,             0.47247,                   0,                   0,                   0,           0.0036442,           0.0036442,           0.0036442
                 323,              1.9806,              1.0845,              1.4414,             0.80414,             0.83118,             0.89114,             0.47237,                   0,                   0,                   0,           0.0036244,           0.0036244,           0.0036244
                 324,               1.985,              1.0948,              1.4424,             0.80429,             0.83058,             0.89071,             0.47237,                   0,                   0,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,              1.9755,              1.0838,              1.4417,             0.80499,             0.83123,              0.8909,              0.4721,                   0,                   0,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,              2.0033,              1.0981,              1.4479,             0.80586,              0.8295,              0.8906,             0.47243,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                 327,              1.9702,              1.0825,              1.4403,             0.80791,             0.82864,             0.89098,             0.47266,                   0,                   0,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,              1.9741,              1.0838,              1.4344,             0.80901,             0.82902,             0.89112,             0.47295,                   0,                   0,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,                1.97,              1.0846,              1.4391,              0.8076,             0.82949,             0.89105,             0.47303,                   0,                   0,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,              1.9769,              1.0737,              1.4399,             0.80921,             0.82936,             0.89117,             0.47275,                   0,                   0,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,              1.9683,              1.0765,              1.4347,             0.80982,             0.82985,             0.89137,             0.47268,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 332,              1.9738,              1.0837,              1.4348,             0.80768,             0.83054,             0.89156,             0.47273,                   0,                   0,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,              1.9657,              1.0771,              1.4436,             0.80728,             0.83123,             0.89171,             0.47276,                   0,                   0,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,              1.9698,               1.069,              1.4381,             0.80777,             0.83041,             0.89141,             0.47266,                   0,                   0,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,              1.9664,              1.0796,              1.4338,             0.80803,              0.8302,             0.89144,             0.47319,                   0,                   0,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,              1.9718,              1.0847,              1.4353,             0.80867,             0.83071,             0.89209,             0.47296,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                 337,              1.9621,              1.0646,              1.4367,             0.80816,             0.83123,              0.8919,             0.47309,                   0,                   0,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,              1.9552,               1.067,              1.4369,             0.80962,              0.8301,             0.89192,              0.4735,                   0,                   0,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,              1.9534,              1.0675,              1.4297,             0.80858,             0.83089,             0.89212,             0.47336,                   0,                   0,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,               1.956,              1.0689,              1.4304,             0.80884,             0.83032,             0.89218,             0.47333,                   0,                   0,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,               1.966,              1.0741,              1.4331,              0.8096,              0.8302,              0.8922,             0.47352,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 342,              1.9524,              1.0558,              1.4274,             0.80991,             0.83071,             0.89225,             0.47357,                   0,                   0,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,              1.9499,              1.0602,              1.4348,             0.81165,             0.82999,             0.89211,             0.47415,                   0,                   0,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,               1.945,              1.0579,              1.4264,             0.81087,             0.82947,             0.89189,             0.47417,                   0,                   0,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,              1.9602,              1.0613,              1.4316,             0.80975,             0.83089,             0.89183,             0.47408,                   0,                   0,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,              1.9519,              1.0515,              1.4332,             0.81034,             0.83029,             0.89172,             0.47296,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                 347,              1.9614,              1.0678,              1.4304,             0.81063,              0.8302,             0.89151,             0.47302,                   0,                   0,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,              1.9478,              1.0556,              1.4284,             0.81136,             0.82989,               0.892,             0.47317,                   0,                   0,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,              1.9489,              1.0489,              1.4357,             0.81327,             0.82759,             0.89202,             0.47337,                   0,                   0,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,              1.9378,              1.0448,              1.4248,             0.81361,             0.82794,             0.89192,             0.47293,                   0,                   0,                   0,           0.0030898,           0.0030898,           0.0030898
